id_comentario, num_cuenta, comentario,fecha_comen
4386,5238011,ingresos no respaldados con documentación adecuada.,2022-05-20
4387,5239040,"legajo ok, falta pasarlo a 10,",2022-05-22
4388,5239040,rto: 68305,2022-05-22
4389,5239300,+8650. CredInfo debe ser exportado.,2022-05-21
4390,5239510,se digitalizo una foto del DNI. tiene que ser digitalizado en suc.,2022-05-26
4391,5239890,consultas repetidas pueden malinterpretarse. aclarar situación para evitar perjuicios.,2022-05-25
4392,5239890,se observa por tercera vez ya que no se soluciono,2022-05-25
4393,5239980,DNI extranjero sin residencia permanente y vencido en oct.,2022-05-28
4394,5240110,solicitud en revisión por inconsistencia en ingresos.,2022-05-24
4395,5240481,ingresos no respaldados con documentación adecuada.,2022-05-25
4396,5240811,el cliente ha presentado una solicitud de re financiación del crédito.,2022-05-26
4397,5240982,policía,2022-05-30
4398,5241370,falta el reverso del DNI,2022-05-30
4399,5241551,+7260 de ingresos y falta el frente del DNI,2022-05-26
4400,5241665,"ingresos mal cargados, falta autorización. - Laura Fernández",2022-05-27
4401,5241701,CredInfo debe ser exportado,2022-05-26
4402,5241830,ingresos del cliente exceden el límite permitido.,2022-05-28
4403,5242101,"legajo ok, falta pasarlo a 10",2022-06-02
4404,5242101,rto: 68305,2022-06-02
4405,5242372,falta la solicitud. DNI falta el reverso.,2022-05-31
4406,5242481,se ha enviado  un correo electrónico al cliente informando la decisión.,2022-06-02
4407,5242940,falta información adicional para confirmar la veracidad de los ingresos reportados.,2022-06-02
4408,5243141,ingresos no respaldados con documentación adecuada.,2022-06-04
4409,5243290,discrepancia en los ingresos declarados por el cliente.,2022-06-07
4410,5244582,no se digitalizan las condiciones gnrls ni el reverso del DNI.,2022-06-05
4411,5244620,se requiere verificación adicional de los ingresos declarados por el cliente.,2022-06-05
4412,5244630,falta información adicional para confirmar la veracidad de los ingresos reportados.,2022-06-06
4413,5244640,falta información adicional para confirmar la veracidad de los ingresos reportados. -,2022-06-06
4414,5244731,información de ingresos no respaldada adecuadamente.,2022-06-05
4415,5244750,el codeudor no cumple con los requisitos de ingresos mínimos.,2022-06-10
4416,5244801,se está investigando la reclamación del cliente.,2022-06-06
4417,5244902,el cliente tiene una calificación crediticia bajó .,2022-06-09
4418,5244910,el cliente ha aceptado la respuesta.,2022-06-11
4419,5244991,el cliente ha solicitado una re consideración de la solicitud.,2022-06-09
4420,5245210,ingresos no respaldados con documentación adecuada.,2022-06-09
4421,5245240,ingresos del cliente exceden el límite permitido.,2022-06-10
4422,5245251,ingresos del cliente exceden el límite permitido.,2022-06-13
4423,5245270,los ingresos reportados no concuerdan con la documentación presentada.,2022-06-13
4424,5245612,se vuelve a observar ya que no se soluciono.,2022-06-10
4425,5246050,ingresos del cliente exceden el límite permitido.,2022-06-15
4426,5246570,+855. se vuelve a observar ya que no se soluciono.,2022-06-16
4427,5246891,policía,2022-06-17
4428,5247200,los ingresos declarados no son consistentes con el perfil del cliente.,2022-06-20
4429,5247930,DNI verde fuera de circulación,2022-06-20
4430,5248530,FFAA,2022-06-15
4431,5248860,el cliente ha presentado una queja por la decisión.,2022-06-17
4432,5249190,se requiere copia del DNI del cliente y del codeudor.,2022-06-19
4433,5249630,se ha recibido una oferta de otro banco por parte del cliente.,2022-06-22
4434,5249752,ingresos no respaldados con documentación adecuada.,2022-06-20
4435,5249771,"ingresos mal cargados, falta autorización. - Laura Fernández",2022-06-22
4436,5249860,falta de detalle en los gastos declarados.,2022-06-24
4437,5250032,los ingresos reportados no concuerdan con la documentación presentada.,2022-06-20
4438,5250471,no se puede leer bien el recibo ya que salio cortado el escaneo.,2022-06-23
4439,5250522,FFAA,2022-06-22
4440,5251261,se ha recuperado la deuda del cliente.,2022-06-29
4441,5251390,información de ingresos no respaldada adecuadamente.,2022-06-29
4442,5251460,falta información adicional para confirmar la veracidad de los ingresos reportados.,2022-06-26
4443,5251550,seguridad,2022-06-26
4444,5252672,FFAA,2022-07-02
4445,5252672,"ok, falta pasarlo a 35",2022-07-02
4446,5252850,+3485. se observa de nuevo ya que no se soluciono,2022-06-30
4447,5253130,"ingresos mal cargados, falta autorización. - Sofía Rodríguez",2022-06-30
4448,5253280,correo 04-01-2017 cuenta en estado 1,2022-07-04
4449,5253320,+3650. se observa por tercera vez ya que no se soluciono.,2022-07-05
4450,5253370,incongruencia con ingresos previos. requiere aclaración,2022-07-05
4451,5253810,registro de cuentas comerciales no relacionadas distorsiona mi historial personal. corrijan por favor.,2022-07-05
4452,5253870,falta reverso,2022-07-02
4453,5254071,se requiere entrevista personal con el cliente.,2022-07-01
4454,5254251,se carga el ingreso bruto en lugar del neto,2022-07-08
4455,5254600,falta reverso,2022-07-11
4456,5254830,se ha resuelto la reclamación en contra del cliente.,2022-07-10
4457,5255530,ingresos no respaldados con documentación adecuada.,2022-07-07
4458,5255760,ingresos del cliente exceden el límite permitido.,2022-07-10
4459,5256140,diferencia entre recibo de sueldo e ingresos cargados,2022-07-10
4460,5256480,residencia temporal con 6 meses desde el ingreso al pas.,2022-07-12
4461,5256731,ingresos no respaldados con documentación adecuada.,2022-07-12
4462,5257111,se cargan los ingresos brutos,2022-07-10
4463,5257170,falta información adicional para confirmar la veracidad de los ingresos reportados.,2022-07-15
4464,5257402,los ingresos declarados no son consistentes con el perfil del cliente.,2022-07-15
4465,5257860,diferencia con el recibo de sueldo,2022-07-16
4466,5257912,apellido mal cargado,2022-07-12
4467,5257944,ingresos del cliente exceden el límite permitido.,2022-07-13
4468,5258590,se paso a 40 por error en sistema pero no llego.,2022-07-13
4469,5258881,diferencia con el recibo de sueldo,2022-07-14
4470,5259100,DNI verde sin vigencia.,2022-07-18
4471,5259300,falta información adicional para confirmar la veracidad de los ingresos reportados.,2022-07-13
4472,5259871,el recibo tiene adicionales y aguinaldo sin descontar,2022-07-16
4473,5260050,inconsistencias detectadas en la declaración de ingresos. - Ana García,2022-07-18
4474,5260131,adicional sin descontar del recibo.,2022-07-16
4475,5260812,falta escritura de la propiedad utilizada como garantía,2022-07-17
4476,5261570,"ingresos mal cargados, falta autorización. - Javier Martínez",2022-07-15
4477,5261952,el DNI verde ya no tiene valor legal por lo que no es valido para apertura de crédito,2022-07-18
4478,5261963,información de ingresos no respaldada adecuadamente.,2022-07-19
4479,5262251,"ingresos mal cargados, falta autorización. - Sofía Rodriguez",2022-07-14
4480,5262452,el cliente no está satisfecho con la respuesta y ha presentado una reclamación.,2022-07-18
4481,5263400,el cliente ha aceptado la decisión final.,2022-07-20
4482,5263450,discrepancia en los ingresos declarados por el cliente.,2022-07-22
4483,5263501,no hay código de autorización en casilla de autorizaciones,2022-07-22
4484,5263570,"ingresos mal cargados, falta autorización. - Laura Fernández",2022-07-22
4485,5264450,ingresos del cliente exceden el límite permitido.,2022-07-20
4486,5264460,los ingresos declarados no son consistentes con el perfil del cliente.,2022-07-21
4487,5264611,se requiere verificación adicional de los ingresos declarados por el cliente.,2022-07-24
4488,5264941,inconsistencias detectadas en la declaración de ingresos.,2022-07-21
4489,5265520,no coincide el ingreso cargado con el recibo de sueldo,2022-07-22
4490,5265590,falta información adicional para confirmar la veracidad de los ingresos reportados.,2022-07-22
4491,5265620,DNI verde fuera de circulación,2022-07-25
4492,5265660,"ingresos mal cargados, falta autorización. - Carlos González",2022-07-25
4493,5265752,discrepancia en los ingresos declarados por el cliente.,2022-07-27
4494,5265753,se ha investigado la queja del cliente.,2022-07-31
4495,5265780,CredInfo debe ser exportado,2022-07-28
4496,5265843,DNI verde fuera de circulación,2022-07-26
4497,5265930,policía,2022-08-02
4498,5265950,se carga el ingreso bruto en lugar del neto.,2022-08-02
4499,5266143,no hay código de autorización en casilla de autorizaciones,2022-07-29
4500,5266150,se ha realizado un cambio en las condiciones del crédito.,2022-08-04
4501,5266180,los ingresos reportados no concuerdan con la documentación presentada.,2022-08-03
4502,5266191,"ingresos mal cargados, falta autorización. - Javier Martínez",2022-08-04
4503,5266213,"ingresos mal cargados, falta autorización. - Carlos González",2022-08-07
4504,5267260,discrepancia en los ingresos declarados por el cliente.,2022-08-09
4505,5267850,información de ingresos no respaldada adecuadamente.,2022-08-09
4506,5268041,recibo con aguinaldo sin descontar.,2022-08-10
4507,5268110,solicitud en espera de la autorización del supervisor.,2022-08-14
4508,5268650,se agrega manualmente a las condiciones por lo que las deja sin efecto.,2022-08-12
4509,5268940,discrepancia en los ingresos declarados por el cliente.,2022-08-17
4510,5269660,"legajo ok, falta pasarlo a 10",2022-08-14
4511,5269660,rto: 69164,2022-08-14
4512,5270411,CredInfo debe ser exportado,2022-08-17
4513,5270780,saldo pendiente no actualizado en tarjetas de crédito. solicito corrección inmediata.,2022-08-28
4514,5270830,+26850.se vuelve a observar ya que no se soluciono,2022-08-29
4515,5271360,ingresos del cliente exceden el límite permitido.,2022-08-31
4516,5271380,nombre y apellido invertidos. se vuelve a observar ya que no se soluciono.,2022-09-02
4517,5271940,errores en pagos atrasados deben ser rectificados. impactan mi historial injustamente.,2022-09-04
4518,5272030,información de ingresos no respaldada adecuadamente.,2022-09-05
4519,5272283,FFAA,2022-09-09
4520,5272360,ingresos no respaldados con documentación adecuada.,2022-09-08
4521,5272433,correo: 27-01-2017,2022-09-07
4522,5272471,solicitud sin garantía,2022-09-07
4523,5272511,se ha realizado una nueva evaluación de la solicitud.,2022-09-12
4524,5272531,se carga el ingreso bruto en lugar del neto,2022-09-13
4525,5272642,se agrega manualmente a las condiciones por lo que las deja sin efecto.,2022-09-09
4526,5272790,ingresos no respaldados con documentación adecuada.,2022-09-12
4527,5272810,se ha contactado al cliente por teléfono para obtener información adicional.,2022-09-13
4528,5272870,diferencia entre ingresos cargados y recibo de sueldo,2022-09-09
4529,5272880,"ingresos mal cargados, falta autorización. - Sofía Rodríguez",2022-09-14
4530,5273041,cliente con buen comportamiento crediticio.,2022-09-12
4531,5273091,el cliente no está satisfecho con la decisión final y ha acudido a la justicia.,2022-09-12
4532,5273140,ingresos no respaldados con documentación adecuada.,2022-09-12
4533,5274170,se requiere verificación adicional de los ingresos declarados por el cliente.,2022-09-15
4534,5274230,los ingresos reportados no concuerdan con la documentación presentada.,2022-09-16
4535,5274300,información de ingresos no respaldada adecuadamente.,2022-09-15
4536,5274450,discrepancia en los ingresos declarados por el cliente. -,2022-09-18
4537,5274682,ingresos no respaldados con documentación adecuada.,2022-09-16
4538,5274750,información de ingresos no respaldada adecuadamente.,2022-09-16
4539,5274811,los ingresos reportados no concuerdan con la documentación presentada.,2022-09-20
4540,5274831,información de ingresos no respaldada adecuadamente.,2022-09-16
4541,5274900,"ingresos mal cargados, falta autorización. - juan prez",2022-09-16
4542,5274931,los ingresos reportados no concuerdan con la documentación presentada.,2022-09-17
4543,5275020,se bajó  el limite,2022-09-18
4544,5275020,seguridad,2022-09-18
4545,5275310,CredInfo debe ser exportado,2022-09-22
4546,5275420,se observa por tercera vez ya que no se soluciono.,2022-09-17
4547,5275910,se observa por tercera vez ya que no se soluciono.,2022-09-24
4548,5275960,FFAA,2022-09-25
4549,5276230,recibo presenta $4078 y se cargan $14700,2022-09-23
4550,5276260,CredInfo debe ser exportado. se observa de nuevo ya que no se soluciono.,2022-09-28
4551,5276560,solo se exporto el CredInfo. falta todo lo demás.,2022-09-27
4552,5276911,DNI verde no tiene mas vigencia legal.,2022-09-28
4553,5277000,CredInfo debe ser exportado. se agrega  manualmente a las condiciones por lo que las deja sin efecto.,2022-09-30
4554,5277080,CredInfo debe ser exportado,2022-10-02
4555,5277831,se observa por tercera vez ya que no se soluciono.,2022-10-04
4556,5278033,se observa por tercera vez ya que no se soluciono.,2022-10-03
4557,5278110,se observa por tercera vez ya que no se soluciono.,2022-10-02
4558,5278421,se vuelve a observar ya que no se soluciono.,2022-10-04
4559,5278620,CredInfo debe ser exportado,2022-10-07
4560,5278690,DNI verde sin vigencia.,2022-10-07
4561,5279030,CredInfo debe ser exportado,2022-10-09
4562,5279260,se observa de nuevo ya que no se soluciono.,2022-10-06
4563,5279410,no se descontó el adicional del recibo de sueldo.,2022-10-07
4564,5279460,"ingresos mal cargados, falta autorización. - Laura Fernández",2022-10-09
4565,5279620,se observa por tercera vez ya que no se soluciono.,2022-10-09
4566,5279740,no sirve la foto del DNI. tiene que ser digitalizado o fotocopiado con visto original.,2022-10-08
4567,5279800,"ingresos mal cargados, falta autorización. - Carlos González",2022-10-08
4568,5280051,recibo de sueldo con aguinaldo. no se descontó,2022-10-09
4569,5280140,los ingresos reportados no concuerdan con la documentación presentada.,2022-10-11
4570,5280320,se requiere la aprobación del comité de crédito para la solicitud.,2022-10-11
4571,5280370,DNI verde no tiene vigencia,2022-10-10
4572,5280600,limpieza,2022-10-09
4573,5280740,se requiere información adicional sobre el codeudor.,2022-10-10
4574,5280930,se requiere verificación adicional de los ingresos declarados por el cliente.,2022-10-15
4575,5280990,solicitud con seguro de vida.,2022-10-11
4576,5281120,limpieza,2022-10-10
4577,5281380,seguridad,2022-10-11
4578,5281460,los ingresos declarados no son consistentes con el perfil del cliente.,2022-10-10
4579,5282050,CredInfo debe ser exportado,2022-10-14
4580,5282620,los ingresos declarados no son consistentes con el perfil del cliente.,2022-10-14
4581,5283480,ingresos no respaldados con documentación adecuada.,2022-10-12
4582,5283490,anulado,2022-10-13
4583,5284020,ingresos inconsistentes. no cumple límite mínimo.,2022-10-13
4584,5284082,limpieza,2022-10-14
4585,5284241,se marca que presenta recibo en CredInfo pero no esta digitalizado.,2022-10-17
4586,5284391,se requiere verificación adicional de los ingresos declarados por el cliente.,2022-10-13
4587,5284560,solicitud rechazada de forma automática.,2022-10-14
4588,5284620,solicitud con seguro de desempleo.,2022-10-15
4589,5284940,segmento 40 sin servicio ni recibo de sueldo.,2022-10-17
4590,5284990,seguridad,2022-10-16
4591,5285000,información de ingresos no respaldada adecuadamente.,2022-10-14
4592,5285290,solicitud rechazada de forma manual.,2022-10-16
4593,5286300,"ingresos mal cargados, falta autorización. - Germán Varela",2022-10-17
4594,5286361,se paso a estado 15 por error. solo llego el remito y la solicitud.,2022-10-20
4595,5286810,solo se digitalizan el DNI y las condiciones generales.,2022-10-20
4596,5286950,"ingresos mal cargados, falta autorización. - Carlos González",2022-10-21
4597,5287300,ingresos no respaldados con documentación adecuada.,2022-10-23
4598,5287310,falta información adicional para confirmar la veracidad de los ingresos reportados.,2022-10-19
4599,5287390,incongruencia entre la información proporcionada y la verificada.,2022-10-23
4600,5288250,se requiere actualización de la información financiera.,2022-10-20
4601,5288262,información de ingresos no respaldada adecuadamente.,2022-10-24
4602,5288271,información de ingresos no respaldada adecuadamente.,2022-10-19
4603,5289971,ingresos cargados son mayores que recibo de sueldo. segmento 40 sin servicio.,2022-10-23
4604,5290050,seguridad,2022-10-25
4605,5290760,segmento 44 sin servicio ni recibo de sueldo,2022-10-24
4606,5291430,seguridad,2022-10-23
4607,5291860,FFAA,2022-10-25
4608,5292420,correo: 27-01-2017 (47),2022-10-26
4609,5292420,limpieza,2022-10-26
4610,5292660,limpieza,2022-10-25
4611,5292740,CredInfo debe ser exportado.,2022-10-25
4612,5292780,se marca que presenta recibo en CredInfo,2022-10-27
4613,5293520,se está investigando la reclamación del cliente.,2022-10-31
4614,5293950,el cliente ha presentado una queja por la decisión.,2022-11-01
4615,5293970,policía,2022-10-31
4616,5294150,CredInfo debe ser exportado.,2022-11-01
4617,5294421,información de ingresos no respaldada adecuadamente.,2022-11-03
4618,5295400,ingresos no respaldados con documentación adecuada.,2022-11-02
4619,5296180,ingresos inconsistentes. no cumple límite mínimo.,2022-11-05
4620,5296552,ingresos del cliente exceden el límite permitido.,2022-11-06
4621,5297220,"ingresos mal cargados, falta autorización. - Carlos González",2022-11-09
4622,5297260,se requiere entrevista personal con el cliente.,2022-11-10
4623,5297711,+2500 de diferencia con el recibo de sueldo.,2022-11-07
4624,5298160,pendiente de verificar datos de la empresa.,2022-11-09
4625,5298453,ingresos del cliente exceden el límite permitido.,2022-11-12
4626,5298670,solicitud rechazada por no cumplir con los requisitos.,2022-11-08
4627,5298880,se requiere información adicional sobre el destino del crédito.,2022-11-14
4628,5299180,solicitud con tasa de interés fija.,2022-11-12
4629,5299740,falta escritura de la propiedad utilizada como garantía.,2022-11-12
4630,5299830,recibo de sueldo con vacaciones y aguinaldo.,2022-11-11
4631,5299951,información de ingresos no respaldada adecuadamente.,2022-11-15
4632,5300141,solicitud con tasa de interés variable.,2022-11-14
4633,5300560,información de ingresos no respaldada adecuadamente.,2022-11-13
4634,5301460,debe presentar los últimos 6 recibos o el ultimo y otro mas viejo para confirmar la antigüedad. se cargan mas ingresos que los que figuran en recibo ademas.,2022-11-12
4635,5301470,información de ingresos no respaldada adecuadamente.,2022-11-11
4636,5301633,"ingresos mal cargados, falta autorización. - Laura Fernández",2022-11-11
4637,5301752,se observa de nuevo ya que no se soluciono. segmento 44 sin servicio ni recibo de sueldo.,2022-11-14
4638,5301984,se requiere carta de despido del empleador anterior.,2022-11-16
4639,5302180,seguridad,2022-11-17
4640,5302340,cuentas en colecciones no verificadas afectan mi crédito. solicito revisión urgente.,2022-11-18
4641,5302340,ingresos del cliente exceden el límite permitido.,2022-11-18
4642,5302900,los ingresos reportados no concuerdan con la documentación presentada.,2022-11-13
4643,5303094,solicitud con plazo de pago corto.,2022-11-15
4644,5303330,se requiere verificación adicional de los ingresos declarados por el cliente.,2022-11-18
4645,5303750,+5000. CredInfo debe ser exportado.,2022-11-16
4646,5303811,el recibo tiene adicionales y aguinaldo sin descontar. factura de telefonía celular no aplica como servicio.,2022-11-17
4647,5304102,"ingresos mal cargados, falta autorización. - María Sánchez",2022-11-21
4648,5304260,"ingresos mal cargados, falta autorización. - Carlos González",2022-11-16
4649,5304850,se ha recibido una queja del cliente por parte del banco.,2022-11-20
4650,5305182,"ingresos mal cargados, falta autorización. - Carlos González",2022-11-18
4651,5305621,el cliente ha prepagado el crédito en su totalidad.,2022-11-21
4652,5305680,ingresos no respaldados con documentación adecuada.,2022-11-21
4653,5305930,policía,2022-11-22
4654,5306300,"ingresos mal cargados, falta autorización. - Sofía Rodríguez",2022-11-22
4655,5306631,el recibo tiene adicionales y aguinaldo sin descontar,2022-11-25
4656,5306690,los ingresos declarados no son consistentes con el perfil del cliente.,2022-11-21
4657,5307580,+830 de diferencia con el recibo de sueldo.,2022-11-26
4658,5309704,los ingresos reportados no concuerdan con la documentación presentada.,2022-11-23
4659,5311180,"ingresos mal cargados, falta autorización. - Carlos González",2022-11-23
4660,5311430,discrepancia en los ingresos declarados por el cliente.,2022-11-26
4661,5311620,diferencia entre recibo de sueldo e ingresos cargados,2022-11-27
4662,5311770,recibo con vacaciones y sac sin descontar.,2022-11-26
4663,5312130,los ingresos reportados no concuerdan con la documentación presentada.,2022-11-29
4664,5314500,se ha resuelto la reclamación a favor del cliente.,2022-12-01
4665,5315400,el siguiente legajo se paso de estado por error. el mismo debería estar en estado 20 ya que no llego con el remito.,2022-12-05
4666,5315460,falta información adicional para confirmar la veracidad de los ingresos reportados.,2022-12-01
4667,5316340,no hay código de autorización en casilla de autorizaciones.,2022-12-05
4668,5316670,información de ingresos no respaldada adecuadamente.,2022-12-05
4669,5317221,"+5450, se vuelve a observar ya que no se soluciono.",2022-12-05
4670,5317221,corrección de errores previamente disputados es necesaria para mi historial crediticio.,2022-12-05
4671,5317640,segmento 44 sin servicio ni recibo.,2022-12-09
4672,5317800,seguridad,2022-12-07
4673,5317810,chofer.,2022-12-07
4674,5317831,"ingresos mal cargados, falta autorización. - Laura Fernández",2022-12-11
4675,5318050,recibo de sueldo del 09-2016. se observa de nuevo ya que no se soluciono.,2022-12-06
4676,5318660,el cliente no tiene experiencia en el tipo de negocio solicitado.,2022-12-10
4677,5319060,falta información adicional para confirmar la veracidad de los ingresos reportados.,2022-12-07
4678,5319551,"ingresos mal cargados, falta autorización. - Laura Fernández",2022-12-08
4679,5319690,no se bajó al monto correcto. Se vuelve a observar.,2022-12-13
4680,5319760,el cliente no cumple con los requisitos de edad.,2022-12-11
4681,5320000,los ingresos reportados no concuerdan con la documentación presentada.,2022-12-10
4682,5320182,diferencia entre ingresos cargados y recibo de sueldo.,2022-12-14
4683,5320182,inclusión de cuentas inexistentes distorsiona mi historial. favor corregir.,2022-12-14
4684,5320291,la solicitud ha sido cancelada por el cliente.,2022-12-11
4685,5320992,"ingresos mal cargados, falta autorización. - Laura Fernández",2022-12-11
4686,5321160,"ingresos mal cargados, falta autorización. - Ana García",2022-12-17
4687,5321461,se requiere información adicional sobre el destino del crédito.,2022-12-18
4688,5322060,dice que el cliente deja de trabajar y que no se actualiza la página. se pide codaut.,2022-12-18
4689,5322060,se pasa a 25 nuevamente.,2022-12-18
4690,5322160,+4500. se vuelve a observar ya que no se soluciono.,2022-12-19
4691,5322292,los ingresos declarados no son consistentes con el perfil del cliente.,2022-12-20
4692,5322540,segmento 44 sin servicio ni recibo. se observa por tercera vez ya que no se soluciono.,2022-12-17
4693,5322601,+3380. se observa por tercera vez ya que no se soluciono.,2022-12-19
4694,5322670,segmento 44 sin servicio ni recibo de sueldo.,2022-12-19
4695,5323000,se marca que presenta recibo en el CredInfo.,2022-12-16
4696,5323322,información de ingresos no respaldada adecuadamente.,2022-12-21
4697,5323492,recibo con hs extra.,2022-12-18
4698,5323810,CredInfo debe ser exportado,2022-12-17
4699,5323960,recibo con aguinaldo,2022-12-22
4700,5324260,"ingresos mal cargados, falta autorización. - Laura Fernández",2022-12-18
4701,5324320,el cliente ha presentado una apelación a la resolución de la reclamación.,2022-12-19
4702,5324540,se subió ingresos en lugar de bajarlos ,2022-12-22
4703,5324691,discrepancia en los ingresos declarados por el cliente.,2022-12-19
4704,5324720,"ingresos mal cargados, falta autorización. - Ana García",2022-12-17
4705,5324962,ingresos del cliente exceden el límite permitido.,2022-12-19
4706,5325330,información de ingresos no respaldada adecuadamente.,2022-12-21
4707,5325370,ingresos del cliente exceden el límite permitido.,2022-12-18
4708,5325700,se ha enviado  una carta al cliente informando la decisión final.,2022-12-20
4709,5325950,se requiere información adicional sobre la empresa del cliente.,2022-12-21
4710,5326070,seguridad,2022-12-22
4711,5326560,segmento 44 sin recibo ni servicio.,2022-12-21
4712,5326640,FFAA,2022-12-21
4713,5326680,falta información adicional para confirmar la veracidad de los ingresos reportados.,2022-12-20
4714,5326750,se requiere verificación adicional de los ingresos declarados por el cliente.,2022-12-21
4715,5327680,el CredInfo cargado solo da limite para mc. no da limite de crédito propio.,2022-12-20
4716,5328011,"ingresos mal cargados, falta autorización. - Javier Martínez",2022-12-22
4717,5328060,falta escritura de la propiedad utilizada como garantía.,2022-12-25
4718,5328760,falta escritura de la propiedad utilizada como garantía.,2022-12-24
4719,5329000,información de ingresos no respaldada adecuadamente.,2022-12-27
4720,5329020,solicitud con plazo de pago largo.,2022-12-28
4721,5329920,diferencia con recibo de sueldo. se observa por tercera vez ya que no se soluciono.,2022-12-29
4722,5329921,pendiente autorización gerencia (correo rita adjunto).,2022-12-25
4723,5330050,"ingresos mal cargados, falta autorización. - Ana García",2022-12-29
4724,5330230,se ha detectado un posible fraude en la solicitud.,2022-12-28
4725,5330690,se requiere verificación adicional de los ingresos declarados por el cliente.,2022-12-29
4726,5330900,"ingresos mal cargados, falta autorización. - Javier Martínez",2022-12-27
4727,5332170,la propiedad no se encuentra en buen estado.,2023-01-08
4728,5332240,incongruencia con ingresos previos. requiere aclaración,2023-01-07
4729,5332910,+350. se vuelve a observar ya que no se soluciono.,2023-01-08
4730,5333071,"ingresos mal cargados, falta autorización. - Laura Fernández",2023-01-12
4731,5333110,+7109. no se digitalizan las condiciones grls.,2023-01-12
4732,5333270,segmento 44 sin servicio ni recibo.,2023-01-10
4733,5333310,ingresos del cliente exceden el límite permitido.,2023-01-11
4734,5333740,la solicitud no cumple con las políticas de crédito de la entidad.,2023-01-11
4735,5334000,segmento 44 sin servicio ni recibo,2023-01-14
4736,5334160,información de ingresos no respaldada adecuadamente.,2023-01-16
4737,5334370,información de ingresos no respaldada adecuadamente.,2023-01-17
4738,5334402,se observa de nuevo ya que no se soluciono. el servicio no es valido.,2023-01-20
4739,5334521,se ha realizado una evaluación del riesgo de la solicitud.,2023-01-19
4740,5334522,limpieza,2023-01-20
4741,5334610,discrepancia en los ingresos declarados por el cliente.,2023-01-20
4742,5334720,no se encuentra email de autorización en casilla de autorizaciones.,2023-01-21
4743,5334980,los ingresos reportados no concuerdan con la documentación presentada.,2023-01-19
4744,5335060,por recibo presenta $7700 y se cargan $13400,2023-01-22
4745,5335160,solicitud denegada en la re consideración.,2023-01-24
4746,5335180,ingresos verificados. solicitud aprobada.,2023-01-27
4747,5335280,"ingresos mal cargados, falta autorización. - Laura Fernández",2023-01-23
4748,5335331,falta información adicional para confirmar la veracidad de los ingresos reportados.,2023-01-25
4749,5335550,ingresos no respaldados con documentación adecuada.,2023-01-26
4750,5336040,"ingresos mal cargados, falta autorización. - Ana García",2023-01-29
4751,5336050,CredInfo debe ser exportado.,2023-01-31
4752,5336250,"ingresos mal cargados, falta autorización. - Sofía Rodríguez",2023-01-30
4753,5336911,no se bajó al limite requerido. se observa de nuevo,2023-01-28
4754,5337160,información de ingresos no respaldada adecuadamente.,2023-01-30
4755,5337180,ingresos cargados mayores al recibo de sueldo.,2023-01-27
4756,5337380,"ingresos mal cargados, falta autorización. - Carlos González",2023-01-29
4757,5337621,discrepancia en los ingresos declarados por el cliente.,2023-02-03
4758,5337750,diferencia con el recibo de sueldo.,2023-01-30
4759,5337880,"ingresos mal cargados, falta autorización. - juan prez",2023-02-02
4760,5337920,solicitud en espera de la autorización del supervisor.,2023-02-02
4761,5338011,se requiere verificación adicional de los ingresos declarados por el cliente.,2023-02-01
4762,5338211,CredInfo debe ser exportado. el recibo de sueldo se manda fisco pero no se digitaliza.,2023-02-04
4763,5338251,se requiere verificación adicional de los ingresos declarados por el cliente.,2023-02-02
4764,5338260,ingresos del cliente exceden el límite permitido.,2023-02-04
4765,5338410,el cliente no puede ser contactado.,2023-02-03
4766,5338500,se requiere copia del DNI del cliente y del codeudor.,2023-02-07
4767,5338601,falta información adicional para confirmar la veracidad de los ingresos reportados.,2023-02-08
4768,5338690,seguridad,2023-02-08
4769,5339140,"legajo ok, falta pasarlo a 10.",2023-02-07
4770,5339140,rto: 70382,2023-02-07
4771,5339272,los ingresos reportados no concuerdan con la documentación presentada.,2023-02-09
4772,5339370,falta información adicional para confirmar la veracidad de los ingresos reportados.,2023-02-07
4773,5339550,los ingresos declarados no son consistentes con el perfil del cliente. -,2023-02-09
4774,5339640,"ingresos mal cargados, falta autorización. - Carlos González",2023-02-06
4775,5339980,"ingresos mal cargados, falta autorización. - Alejandro López",2023-02-10
4776,5340270,condiciones generales de Computech.,2023-02-05
4777,5340280,falta información adicional para confirmar la veracidad de los ingresos reportados.,2023-02-07
4778,5340471,falta información adicional para confirmar la veracidad de los ingresos reportados.,2023-02-12
4779,5340530,inconsistencias detectadas en la declaración de ingresos.,2023-02-12
4780,5340680,+1510. no se soluciono el ingreso. falta validador por créditonet. no esta la autorización en casilla de autorizaciones. se observa de nuevo.,2023-02-08
4781,5340960,se ha realizado una gestión de cobranza al cliente.,2023-02-11
4782,5341080,se ha detectado una discrepancia en la información bancaria.,2023-02-12
4783,5341681,se ha realizado una copia de seguridad de la base de datos.,2023-02-12
4784,5341771,información de ingresos no respaldada adecuadamente.,2023-02-10
4785,5341930,CredInfo debe ser exportado.,2023-02-09
4786,5341970,+5450. CredInfo debe ser exportado.,2023-02-11
4787,5342170,el cliente no está satisfecho con la decisión final y ha acudido a la justicia.,2023-02-14
4788,5343330,se requiere verificación adicional de los ingresos declarados por el cliente.,2023-02-15
4789,5343380,ingresos no respaldados con documentación adecuada.,2023-02-13
4790,5344170,inconsistencias detectadas en la declaración de ingresos.,2023-02-13
